ProgramId,LayerId,ProgramName,LayerName,ClientName,BrokerName,CurrencyCode,LegalEntity,BusinessUnit,BusinessSegment,Underwriter,DirectionTypeName,LayerStatusTypeName,Share,InceptionDate,ExpirationDate,Premium100,Limit100,LayerTypeName,LatestFxRate,ExpectedLoss100
2369,7144,Property Cat XOL,Layer 5 - Year 2 of 2,CiInCo_96,Ary_145,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.01,1/1/2023,12/31/2023,49500,712000,Excess of Loss,1,74110
2369,7145,Property Cat XOL,Layer 6 - Year 2 of 2,CiInCo_96,Ary_145,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.01,1/1/2023,12/31/2023,92140,9658000,Excess of Loss,1,41980
2582,7372,Property Cat XOL,WS & EQ Only,MaCo_236,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.5,1/1/2023,12/31/2023,52610,4490000,Excess of Loss,1,55750
2465,7485,Property Cat XOL,USA & Can Top Layer,ZuInCoLt_267,Ner_339,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.023,1/1/2023,12/31/2023,84330,9119000,Excess of Loss,1,86510
2637,7569,Property Cat XOL,Layer 1,ArGrInHo_394,Nry_124,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Declined,0.02,1/1/2023,12/31/2023,91800,9317000,Excess of Loss,1,67280
2640,7582,Property Cat XOL,Layer 1,SCSp_370,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.05,1/1/2023,12/31/2023,41720,9489000,Excess of Loss,1,5830
2640,7583,Property Cat XOL,Layer 2,SCSp_370,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.04,1/1/2023,12/31/2023,46290,1959000,Excess of Loss,1,88340
2582,7634,Property Cat XOL,NA Cat XOL,MaCo_236,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.1,1/1/2023,12/31/2023,48460,8488000,Excess of Loss,1,1890
2665,7676,Property Cat XOL,Yr. 2 of 3 - Layer 1,ArCaGrLt_91,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.003,1/1/2023,12/31/2023,58490,5391000,Excess of Loss,1,85520
2665,7677,Property Cat XOL,Yr 3 of 3 - Layer 1,ArCaGrLt_91,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.004,1/1/2023,12/31/2023,72310,8987000,Excess of Loss,1,76660
2665,7678,Property Cat XOL,Annual - Layer 1,ArCaGrLt_91,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.031,1/1/2023,12/31/2023,87510,6554000,Excess of Loss,1,87620
2376,7904,Property Cat XOL,One Layer ANP,LiMuInCo_90,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.009,1/1/2023,12/31/2023,55300,5327000,Excess of Loss,1,77620
2725,8016,Property Cat XOL,Layer 1,ArGrUS_101,Sn_140,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.065,1/1/2023,12/31/2023,80460,9300000,Excess of Loss,1,49020
2767,8329,Property Cat XOL,Layer 1 - Wind / Quake Only,AsSpInCo_1889,Nry_138,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.09,1/1/2023,12/31/2023,77300,2440000,Excess of Loss,1,28290
2785,8583,Property Cat XOL - NA Component,US CB Layer,InFiCo_319,Kwry_163,CAD,Bermuda,Property Re,CAT US Nationwide Commercial,Mark,Assumed,Bound,0.2,1/1/2023,12/31/2023,54860,5850000,Excess of Loss,1.356950347,87720
2725,8586,Property Cat XOL,Layer 2,ArGrUS_101,Sn_140,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Declined,0.067,1/1/2023,12/31/2023,28320,8069000,Excess of Loss,1,97980
2376,8608,Property Cat XOL,One Layer ANP - Synd. front,LiMuInCo_90,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.013,1/1/2023,12/31/2023,90190,4370000,Excess of Loss,1,26760
2376,8609,Property Cat XOL,Top WS & EQ  - Synd. front,LiMuInCo_90,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,1/1/2023,12/31/2023,79670,1125000,Excess of Loss,1,46700
2802,8660,Property Cat XOL - Apex One,Layer 3,TrSpInCo_346,Kr_4,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.218,1/6/2023,12/31/2023,7190,7215000,Excess of Loss,1,32150
2865,8847,Property Cat XOL,Layer 2,CoSp_323,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.108,6/1/2023,5/31/2024,12740,1883000,Excess of Loss,1,58300
2865,8851,Property Cat XOL,Layer 1,CoSp_323,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.088,3/1/2023,2/28/2024,98170,9978000,Excess of Loss,1,43970
2465,9426,Property Cat XOL,Section I Property Cat,ZuInCoLt_267,Ner_339,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.045,4/1/2023,3/31/2024,78040,8552000,Excess of Loss,1,41940
2465,9427,Property Cat XOL,Section II Crop Section Coverage A,ZuInCoLt_267,Ner_339,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.025,4/1/2023,3/31/2024,44530,4204000,Aggregate XL,1,40890
2465,9428,Property Cat XOL,Section II Crop Section Coverage B,ZuInCoLt_267,Ner_339,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.025,4/1/2023,3/31/2024,97190,2252000,Aggregate XL,1,20670
3010,9488,"Global Property, Combined CAT and NA CAT",NA WS ex. Florida WS,SoInHo_133,Nry_124,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.15,4/1/2023,3/31/2024,6610,4243000,Excess of Loss,1,95400
3010,9489,"Global Property, Combined CAT and NA CAT",NA ANP Layer 1,SoInHo_133,Nry_124,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.08,4/1/2023,3/31/2024,29900,155000,Excess of Loss,1,99810
3040,9644,Property Cat XOL,Layer 2 ,Cr& FoHoCo_247,Kr_4,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Declined,0.018,5/1/2023,4/30/2024,18460,8746000,Excess of Loss,1,32990
3042,9656,Property Cat XOL,Layer 1 Yr 2 of 3,RSInCo_528,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,5/1/2023,4/30/2024,97420,5275000,Excess of Loss,1,28650
3042,9657,Property Cat XOL,Layer 2 Yr 2 of 3,RSInCo_528,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,5/1/2023,4/30/2024,10740,1800000,Excess of Loss,1,28300
3042,9658,Property Cat XOL,Layer 3 Yr 2 of 3,RSInCo_528,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.015,5/1/2023,4/30/2024,83920,9354000,Excess of Loss,1,8500
2376,9664,Property Cat XOL,NEW Top Layer WS & EQ,LiMuInCo_90,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Declined,0.075,4/1/2023,3/31/2024,89120,4567000,Excess of Loss,1,52760
3069,9717,Property Cat XOL,EQ only,EvNaInCo_177,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.075,4/1/2023,3/31/2024,36480,4221000,Excess of Loss,1,64300
3104,9863,Property Cat XOL,Layer 1 - Option1,CoSpMaCoIn_2010,Aer_1156,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.1,4/1/2023,3/31/2024,63420,1975000,Excess of Loss,1,23500
3104,9884,Property Cat XOL,Layer 2 - Option 1,CoSpMaCoIn_2010,Aer_1156,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.1,4/1/2023,3/31/2024,70770,1215000,Excess of Loss,1,1260
3104,9885,Property Cat XOL,Layer 3 - Option 1,CoSpMaCoIn_2010,Aer_1156,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.05,4/1/2023,3/31/2024,48040,1953000,Excess of Loss,1,27810
3042,10095,Property Cat XOL,Layer 1,RSInCo_528,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,5/1/2023,4/30/2024,41000,748000,Excess of Loss,1,8430
3202,10461,Property Cat XOL,Global,AxInCo_49,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Declined,0.025,5/15/2023,5/14/2024,47930,718000,Excess of Loss,1,9660
3233,10567,Property Cat XOL,"Layer 3 - NA Wind, EQ, Flood",FMGl_168,Ns_167,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Declined,0.009,7/1/2023,6/30/2024,80370,602000,Excess of Loss,1,94670
3233,10568,Property Cat XOL,Layer 2 - NA ANP,FMGl_168,Ns_167,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Declined,0.01,7/1/2023,6/30/2024,89980,6568000,Excess of Loss,1,38280
3377,11187,Property Cat XOL,Layer 1 Yr 1 of 3,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Declined,0.005,7/1/2023,6/30/2024,1260,8183000,Excess of Loss,1,88530
3377,11188,Property Cat XOL,Layer 2 Yr 1 of 3,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Declined,0.005,7/1/2023,6/30/2024,14970,5596000,Excess of Loss,1,54130
3377,11189,Property Cat XOL,Layer 3 Yr 1 of 3,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Declined,0.005,7/1/2023,6/30/2024,36510,2158000,Excess of Loss,1,17260
3377,11268,Property Cat XOL,Layer 1 Yr 2 of 3,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,7/1/2023,6/30/2024,85720,4229000,Excess of Loss,1,80640
3377,11269,Property Cat XOL,Layer 2 Yr 2 of 3,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,7/1/2023,6/30/2024,48540,5619000,Excess of Loss,1,98310
3377,11270,Property Cat XOL,Layer 3 Yr 2 of 3,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,7/1/2023,6/30/2024,86380,6214000,Excess of Loss,1,36730
3377,11273,Property Cat XOL,Layer 1 Yr 3 of 3 ,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,7/1/2023,6/30/2024,30530,9539000,Excess of Loss,1,170
3377,11274,Property Cat XOL,Layer 2 Yr 3 of 3 ,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,7/1/2023,6/30/2024,27690,502000,Excess of Loss,1,49740
3377,11275,Property Cat XOL,Layer 3 Yr 3 of 3 ,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,7/1/2023,6/30/2024,14350,4623000,Excess of Loss,1,23610
3377,11276,Property Cat XOL,Layer 4 Yr 3 of 3 ,ThHaInCo_147,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,7/1/2023,6/30/2024,76730,420000,Excess of Loss,1,78310
3426,11446,Property Cat XOL - MM EQ,Layer 1,TrInCo_180,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.01,7/1/2023,6/30/2024,4330,6897000,Excess of Loss,1,63310
3838,12760,Property Cat XOL,Layer 1,HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.025,1/1/2024,12/31/2024,38660,1769000,Excess of Loss,1,95360
3838,12761,Property Cat XOL,Underlying Layer xWS xEQ,HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.02,1/1/2024,12/31/2024,40260,3940000,Excess of Loss,1,46170
3838,12762,Property Cat XOL,Layer 2 (Year 2 of 3),HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.015,1/1/2024,12/31/2024,37010,2438000,Excess of Loss,1,39790
3838,12763,Property Cat XOL,Layer 3 (Year 2 of 3),HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.01,1/1/2024,12/31/2024,94180,9614000,Excess of Loss,1,54330
3838,12764,Property Cat XOL,Layer 2 (Year 3 of 3),HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.007,1/1/2024,12/31/2024,99170,8524000,Excess of Loss,1,16650
3838,12765,Property Cat XOL,Layer 3 (Year 3 of 3),HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.003,1/1/2024,12/31/2024,16740,4571000,Excess of Loss,1,48640
3862,12890,Property Cat XOL - Apex One,Layer 2,TrSpInCo_346,Kr_4,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.075,1/1/2024,12/31/2024,89120,6322000,Excess of Loss,1,36210
3862,12891,Property Cat XOL - Apex One,Layer 3,TrSpInCo_346,Kr_4,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.075,1/1/2024,12/31/2024,1560,1082000,Excess of Loss,1,25490
3838,12925,Property Cat XOL,Layer 2 (Year 1 of 3),HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,1/1/2024,12/31/2024,23800,2460000,Excess of Loss,1,63820
3838,12926,Property Cat XOL,Layer 3 (Year 1 of 3),HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,1/1/2024,12/31/2024,1350,5949000,Excess of Loss,1,20280
3880,12980,Corporate Cat XOL,Corp Cat L1,TrInCo_360,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.04,1/1/2024,12/31/2024,41470,6715000,Aggregate XL,1,36010
3880,12981,Corporate Cat XOL,Corp Cat L2,TrInCo_360,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.06,1/1/2024,12/31/2024,53300,4300000,Aggregate XL,1,87590
3959,13366,Property Cat Agg XOL,Aggregate ,HaFiInCo_79,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.1,1/1/2024,12/31/2024,17730,7724000,Aggregate XL,1,13680
3960,13367,Property Cat XOL,Layer 1 - Ex Named WS,SCSp_370,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.033,1/1/2024,12/31/2024,5870,3353000,Excess of Loss,1,48620
3960,13368,Property Cat XOL,Layer 2 - Ex Named WS,SCSp_370,Nn_125,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.05,1/1/2024,12/31/2024,85400,3248000,Excess of Loss,1,30290
3964,13421,Property Cat XOL,NA Cat XOL,MaCo_236,N_1,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.02,1/1/2024,12/31/2024,72120,7534000,Excess of Loss,1,51830
4020,13731,Property Cat XOL,Layer 1 - AP,RLInCo_309,N_1,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.05,1/1/2024,12/31/2024,2790,2250000,Excess of Loss,1,15490
4020,13732,Property Cat XOL,Layer 2 - AP,RLInCo_309,N_1,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.05,1/1/2024,12/31/2024,23240,2872000,Excess of Loss,1,31670
4020,13733,Property Cat XOL,Layer 3 - AP,RLInCo_309,N_1,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.025,1/1/2024,12/31/2024,61720,4543000,Excess of Loss,1,74380
4051,13981,Property Cat XOL,Layer 1,ArGrInHo_394,Ry_3,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.013,1/1/2024,12/31/2024,9490,2757000,Excess of Loss,1,4420
4055,13995,Property Cat XOL,Layer 1 ,AsSpInCo_1889,Nry_138,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.03,1/1/2024,12/31/2024,4000,5234000,Excess of Loss,1,58260
4055,13997,Property Cat XOL,Layer 2,AsSpInCo_1889,Nry_138,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.025,1/1/2024,12/31/2024,66750,3143000,Excess of Loss,1,68840
4055,13998,Property Cat XOL,Layer 3 ,AsSpInCo_1889,Nry_138,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.025,1/1/2024,12/31/2024,88660,5204000,Excess of Loss,1,33240
4054,14004,Property Cat XOL,US E&S,WeSp_2440,Ry_3,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.09,1/1/2024,12/31/2024,62360,6362000,Excess of Loss,1,59990
4054,14008,Property Cat XOL,Specialty Umbrella ,WeSp_2440,Ry_3,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.09,1/1/2024,12/31/2024,63510,2502000,Excess of Loss,1,56630
4079,14116,Property Cat XOL,Layer 1 - Yr. 3 of 3 ,ArCaGrLt_91,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.003,1/1/2024,12/31/2024,56690,5965000,Excess of Loss,1,89330
4079,14118,Property Cat XOL,Annual - Layer 1,ArCaGrLt_91,Kwry_163,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.031,1/1/2024,12/31/2024,17940,6175000,Excess of Loss,1,15790
4084,14140,Property Cat XOL,Layer 1,ArGrUS_101,Sn_140,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.065,1/1/2024,12/31/2024,28300,4486000,Excess of Loss,1,80500
4086,14150,"Property Cat XOL, Global Top Layer",Section I Property Cat,ZuInCoLt_267,Ner_339,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Not Taken Up,0.01,4/1/2024,3/31/2025,32830,9862000,Excess of Loss,1,57780
4130,14455,NP Limited ,Layer 1,TrSpInCo_346,Rn_13,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.48,1/1/2024,12/31/2024,54650,1626000,Excess of Loss,1,42800
4130,14456,NP Limited ,Layer 2,TrSpInCo_346,Rn_13,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.315,1/1/2024,12/31/2024,80950,6492000,Excess of Loss,1,21540
4130,14457,NP Limited ,Layer 3 ,TrSpInCo_346,Rn_13,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.27,1/1/2024,12/31/2024,72610,5768000,Excess of Loss,1,81960
4130,14458,NP Limited ,Layer 4,TrSpInCo_346,Rn_13,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.04,1/1/2024,12/31/2024,63940,6026000,Excess of Loss,1,41050
4051,14630,Property Cat XOL,Layer 2,ArGrInHo_394,Ry_3,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.013,1/1/2024,12/31/2024,47380,4408000,Excess of Loss,1,77020
3962,14700,Property Cat XOL - NA Component,Alt Layer 1 - US & CB,InFiCo_319,Kwry_163,CAD,Bermuda,Property Re,CAT US Nationwide Commercial,Mark,Assumed,Bound,0.15,1/1/2024,12/31/2024,43800,5576000,Excess of Loss,1.325903989,52120
4234,15216,Property Cat XOL - SuperCat America,SCAM Layer 1 ,AlSE_18,Nrjr_169,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Mark,Assumed,Bound,0.06,1/1/2024,12/31/2024,98440,5037000,Excess of Loss,1,82180
4234,15225,Property Cat XOL - SuperCat America,SCAM Layer 2,AlSE_18,Nrjr_169,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Mark,Assumed,Bound,0.06,1/1/2024,12/31/2024,16060,2754000,Excess of Loss,1,22480
4245,15248,Property Cat XOL - North America,Layer 1 - NA,AXGlRe_46,Kwry_163,EUR,Bermuda,Property Re,CAT US Nationwide Commercial,Mark,Assumed,Bound,0.02,1/1/2024,12/31/2024,20780,564000,Excess of Loss,0.9070500465,68570
5325,16663,Property Cat XOL,Layer 2,CoSp_323,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.09,6/1/2024,5/31/2025,94330,4881000,Excess of Loss,1,64270
5325,16664,Property Cat XOL,Layer 3,CoSp_323,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.023,6/1/2024,5/31/2025,38370,6520000,Excess of Loss,1,91880
5325,16665,Property Cat XOL,Layer 4,CoSp_323,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.023,6/1/2024,5/31/2025,71510,2712000,Excess of Loss,1,71410
5325,16666,Property Cat XOL,Layer 1,CoSp_323,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Chris,Assumed,Bound,0.053,3/1/2024,3/15/2025,11150,7707000,Excess of Loss,1,22000
5345,16724,Property Cat XOL,1st Cat,AcInCoLi_3526,Er_338,GBP,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,In Process,0.05,4/1/2023,3/31/2024,35430,6131000,Excess of Loss,0.7741431149,51950
5345,16725,Property Cat XOL,2nd Cat,AcInCoLi_3526,Er_338,GBP,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,In Process,0.05,4/1/2023,3/31/2024,81890,957000,Excess of Loss,0.7741431149,75150
5345,16727,Property Cat XOL,3rd Cat,AcInCoLi_3526,Er_338,GBP,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,In Process,0.05,4/1/2023,3/31/2024,3550,3030000,Excess of Loss,0.7741431149,66970
5349,16733,Property Cat XOL,2nd Cat,AcIn_3529,Rjr_12,USD,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,Bound,0.01,1/1/2024,12/31/2024,62350,6518000,Excess of Loss,1,2140
5349,16734,Property Cat XOL,3rd Cat,AcIn_3529,Rjr_12,USD,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,Bound,0.01,1/1/2024,12/31/2024,13010,3335000,Excess of Loss,1,110
5349,16735,Property Cat XOL,4th Cat,AcIn_3529,Rjr_12,USD,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,Bound,0.008,1/1/2024,12/31/2024,80180,1415000,Excess of Loss,1,80850
5349,16736,Property Cat XOL,5th Cat,AcIn_3529,Rjr_12,USD,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,Bound,0.008,1/1/2024,12/31/2024,51420,4206000,Excess of Loss,1,86820
5364,16795,Property Cat XOL - Shortfall,Layer 1,ChInCo_3534,H_5,USD,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,In Process,0.05,4/1/2023,3/31/2024,43080,7352000,Excess of Loss,1,93120
5445,17336,Property Cat XOL,2nd Cat,GeFaMuInAs_393,Ary_145,USD,London 1, Property Do,CAT US Nationwide Commercial,Nicholas,Assumed,Bound,0.003,1/1/2024,12/31/2024,4060,3035000,Excess of Loss,1,99050
5445,17337,Property Cat XOL,3rd Cat,GeFaMuInAs_393,Ary_145,USD,London 1, Property Do,CAT US Nationwide Commercial,Nicholas,Assumed,Bound,0.008,1/1/2024,12/31/2024,80160,1267000,Excess of Loss,1,79680
5474,17439,Property Cat XOL,1st Cat,JaRi_3586,N_1,USD,London 1, Property Do,CAT US Nationwide Commercial,Victoria,Assumed,In Process,0.1,6/1/2023,5/31/2024,82760,3916000,Excess of Loss,1,86060
5474,17440,Property Cat XOL,2nd Cat,JaRi_3586,N_1,USD,London 1, Property Do,CAT US Nationwide Commercial,Victoria,Assumed,In Process,0.1,6/1/2023,5/31/2024,33110,8607000,Excess of Loss,1,82710
5489,17510,Property Cat XOL - January Cat,2nd Cat (1/1 Placement),AmBaInCoof_89,N_1,USD,London 1, Property Do,CAT US Nationwide Commercial,Victoria,Assumed,In Process,0.02,1/1/2023,3/31/2024,33670,7764000,Excess of Loss,1,74070
5489,17511,Property Cat XOL - January Cat,3rd Cat (1/1 placement),AmBaInCoof_89,N_1,USD,London 1, Property Do,CAT US Nationwide Commercial,Victoria,Assumed,In Process,0.02,1/1/2023,3/31/2024,30160,1427000,Excess of Loss,1,8330
5489,17512,Property Cat XOL - January Cat,4th Cat (1/1 placement),AmBaInCoof_89,N_1,USD,London 1, Property Do,CAT US Nationwide Commercial,Victoria,Assumed,In Process,0.02,1/1/2023,3/31/2024,5370,3694000,Excess of Loss,1,25180
5522,17662,Property Cat XOL,2nd Cat - Multi year (3 of 3),AuOwInCo_3601,N_1,USD,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,In Process,0.004,6/1/2023,5/31/2024,99520,3500000,Excess of Loss,1,83020
5522,17666,Property Cat XOL,2nd Cat - Multi year (2 of 3) (copy),AuOwInCo_3601,N_1,USD,London 1, Property Do,CAT US Nationwide Commercial,Joachim,Assumed,In Process,0.001,6/1/2023,5/31/2024,4790,2830000,Excess of Loss,1,90050
5557,17868,Property Cat XOL,Layer 1 Yr 3 of 3 - Multi-Year (3 of 3),RSInCo_528,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,5/1/2024,4/30/2025,87160,1811000,Excess of Loss,1,3820
5557,17869,Property Cat XOL,Layer 2 Yr 3 of 3 - Multi-Year (3 of 3),RSInCo_528,Sry_159,USD,Bermuda,Property Re,CAT US Nationwide Commercial,Ally,Assumed,Bound,0.005,5/1/2024,4/30/2025,45380,973000,Excess of Loss,1,94280
